type,title,companyTitle,minSalary,maxSalary,workExperience,education,totalTag,companyPeople,workTag,welfare,imgSrc,city
微信小程序,Unity客户端主程（知识付费领域）[南山区],心泉高维智慧,40000,60000,经验10年以上,本科,"新媒体,文化传媒 / 不需要融资 / 15-50人",15-50,新媒体/文化传媒,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/b916f85431c94df79c3fd37db337b497.png,深圳
微信小程序,前端开发工程师[南山区],盒子科技,10000,15000,经验1-3年,本科,无,[0],,"五险一金,定期体检,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/ffcde31a0e9e43e8944ae87f21717aec.png,深圳
微信小程序,销售[南山区],深蓝保,10000,15000,经验不限,大专,科技金融 / 不需要融资 / 500-2000人,500-2000,营销服务｜咨询/金融业,目前公司1100人，销售部300人。精准客户资源。,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/5C/1C/Cgq2xl4G97WAEJs8AABFy3W_BoE846.png,深圳
微信小程序,理财规划师+双休+提成+九点半上班[南油],深蓝保,20000,25000,经验1-3年,大专,科技金融 / 不需要融资 / 500-2000人,500-2000,科技金融/金融业,公司氛围好，晋升空间大，资源好,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/5C/1C/Cgq2xl4G97WAEJs8AABFy3W_BoE846.png,深圳
微信小程序,Java开发工程师[南山区],盒子科技,10000,15000,经验1-3年,本科,无,[0],,"提成奖金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/ffcde31a0e9e43e8944ae87f21717aec.png,深圳
微信小程序,前端开发工程师[龙岗区],比亚迪,13000,25000,经验3-5年,本科,"制造业,新能源汽车制造 / 上市公司 / 2000人以上",2000,制造业/Web前端开发/小程序开发/移动客户端开发/桌面应用开发,周末双休住房补助绩效奖金带薪年假,https://www.lgstatic.com/thumbnail_120x120/image1/M00/00/1B/CgYXBlTUWFqAYOXYAAB44O4Wb9o850.jpg,深圳
微信小程序,物联网嵌入式开发工程师[龙华区],深圳斯恩美科技,15000,30000,经验1-3年,本科,其他 / 不需要融资 / 50-150人,50-150,,"住房补贴,全勤奖,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,深圳
微信小程序,开发工程师（MES方向）[龙华区],深圳市欣冠精密技术有限公司,10000,18000,经验不限,大专,制造业 / 不需要融资 / 500-2000人,500-2000,制造业,"全勤奖,包吃,包住宿",https://www.lgstatic.com/thumbnail_120x120/10/c87222f9a6184b679cfe9114b562e1a0.png,深圳
微信小程序,资深系统策划（模拟经营类游戏）[南山区],心泉高维智慧,14000,16000,经验5-10年,大专,"新媒体,文化传媒 / 不需要融资 / 15-50人",15-50,新媒体/文化传媒,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/b916f85431c94df79c3fd37db337b497.png,深圳
微信小程序,数值策划（模拟经营类游戏）[南山区],心泉高维智慧,14000,17000,经验1-3年,大专,"新媒体,文化传媒 / 不需要融资 / 15-50人",15-50,新媒体/文化传媒,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/b916f85431c94df79c3fd37db337b497.png,深圳
微信小程序,私域运营[南山区],深圳华侨城国际旅行社有限公司,11000,15000,经验5-10年,本科,其他 / 不需要融资 / 150-500人,150-500,,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/8ca6ac09b26c41e283f2b08518d87120.png,深圳
微信小程序,私域运营经理[光明区],粒影生物,15000,25000,经验1-3年,本科,其他 / 不需要融资 / 50-150人,50-150,,"五险一金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/3329b3b518014195ac49eda77bba14b0.png,深圳
微信小程序,新媒体运营[宝安区],中科诺其他,8000,10000,经验1-3年,大专,其他 / 不需要融资 / 50-150人,50-150,,专业培训,https://www.lgstatic.com/thumbnail_120x120/10/035ef5cdd88b43cab87d903ba26a2604.png,深圳
微信小程序,ERP实施工程师（企业IT管理员）[南山区],金辉铭不锈钢,5000,8000,经验5-10年,本科,制造业 / 不需要融资 / 15-50人,15-50,制造业,"绩效奖金,员工旅游,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/58b3728a80234840a0a25102c1dc2b7b.png,深圳
微信小程序,软件工程师[宝安区],深圳市星火数控技术有限公司,8000,9000,经验不限,本科,其他 / 不需要融资 / 50-150人,50-150,,"五险一金,绩效奖金,全勤奖金",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,深圳
微信小程序,软件工程师[宝安区],深圳市星火数控技术有限公司,8000,9000,经验1-3年,本科,其他 / 不需要融资 / 50-150人,50-150,,"五险一金,绩效奖金,全勤奖金",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,深圳
微信小程序,私域运营总监[福田区],诺德股份,20000,30000,经验5-10年,本科,制造业 / 不需要融资 / 500-2000人,500-2000,制造业,五险一金,https://www.lgstatic.com/thumbnail_120x120/10/1b378cf89ebf4ae6a5d0b93d5331d09f.png,深圳
微信小程序,底薪10K咨询顾问+私域客户+双休[南油],深蓝保,15000,25000,经验1-3年,大专,科技金融 / 不需要融资 / 500-2000人,500-2000,保险业/金融业,客户资源主动咨询，意向度高，转化率高、周期短,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/5C/1C/Cgq2xl4G97WAEJs8AABFy3W_BoE846.png,深圳
微信小程序,保险顾问+底薪9000+精准资源+六险一金[南山区],深蓝保,10000,20000,经验不限,大专,科技金融 / 不需要融资 / 500-2000人,500-2000,医疗｜重疾险/意外险/人寿险/营销服务｜咨询/金融业,精准资源，坐班制，工作体验感高。,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/5C/1C/Cgq2xl4G97WAEJs8AABFy3W_BoE846.png,深圳
微信小程序,游戏策划[南山区],心泉高维智慧,20000,30000,经验5-10年,大专,"新媒体,文化传媒 / 不需要融资 / 15-50人",15-50,新媒体/文化传媒,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/b916f85431c94df79c3fd37db337b497.png,深圳
微信小程序,新媒体运营总经理[南山区],心泉高维智慧,40000,60000,经验10年以上,大专,"新媒体,文化传媒 / 不需要融资 / 15-50人",15-50,文化传媒,"五险一金,绩效奖金,过节礼品",https://www.lgstatic.com/thumbnail_120x120/10/b916f85431c94df79c3fd37db337b497.png,深圳
微信小程序,Java研发工程师[宝安区],鼎诚人寿保险有限责任公司,12000,20000,经验3-5年,本科,金融业 / 不需要融资 / 150-500人,150-500,金融业,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/6d8b4e7b02e940b089425b5706d42303.png,深圳
微信小程序,Web前端开发[南山区],中电港,15000,20000,经验3-5年,本科,无,[0],,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/2027d0bf041d4873812f44a9136d3214.png,深圳
微信小程序,新媒体运营—包住宿[龙华区],影儿时尚集团,6000,10000,经验1-3年,本科,其他 / 不需要融资 / 2000人以上,2000,,"免费班车,五险一金,定期体检",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,深圳
微信小程序,前端程序员[福田区],深房中协,10000,20000,经验1-3年,本科,房地产｜建筑｜物业 / 不需要融资 / 15-50人,15-50,房地产｜建筑｜物业,"五险一金,员工旅游,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/7dfbfc5a576e499f9279715172f41cf0.png,深圳
微信小程序,全栈工程师[罗湖区],货运代理,10000,15000,经验3-5年,大专,贸易｜进出口 / 不需要融资 / 150-500人,150-500,贸易｜进出口,"五险一金,全勤奖,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/36321a8e29a4475c83e3c91f09dd7fab.png,深圳
微信小程序,内容主管—包住宿[龙华区],影儿时尚集团,6000,9000,经验1-3年,本科,其他 / 不需要融资 / 2000人以上,2000,,"免费班车,五险一金,定期体检",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,深圳
微信小程序,社群客服[龙华区],合乎科技,4000,7000,经验1-3年,本科,"医疗｜保健｜美容,教育｜培训,专业服务｜咨询 / 未融资 / 少于15人",15,教育｜培训/电商平台,发展前景好、团队氛围佳、工作时间灵活,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,深圳
微信小程序,PHP全栈开发工程师[南山区],亘华投资,12000,15000,经验不限,本科,软件服务｜咨询 / 不需要融资 / 150-500人,150-500,全栈侧重后端/IT技术服务｜咨询,上升空间大 业务常年稳定,https://www.lgstatic.com/thumbnail_120x120/10/9a057061687d4f1abceb6ae7c49f181f.png,深圳
微信小程序,AI产品运营经理[新安],海讯云,25000,50000,经验3-5年,大专,"企业服务,文娱|内容,工具 / B轮 / 50-150人",50-150,内容运营/人工智能服务/社交平台/微信运营/新媒体运营,最新的技术ai视频，Ai绘画，大模型,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/75/30/Cgp9HWIdriKAdkz9AAAIOeOQNo8446.png,深圳
微信小程序,客服专员[龙岗区],车库电桩,5000,7000,经验1-3年,不限,"人工智能,汽车丨出行 / A轮 / 50-150人",50-150,新能源,五险一金、年终奖、工龄工资、带薪年假,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/11/4A/CgoB5lykVGiAUi_eAADocVGtWEM234.jpg,深圳
微信小程序,大客户经理（北京/上海/深圳）[深圳湾],Finogeeks,10000,15000,经验1-3年,本科,"软件服务｜咨询,IT技术服务｜咨询,内容社区 / A轮 / 50-150人",50-150,软件服务｜咨询/科技金融,远程办公 科技前沿 创新产品,https://www.lgstatic.com/thumbnail_120x120/10/9881c978b4df401c9a4bcd07013b810a.png,深圳
微信小程序,年薪30w-40w理财顾问[南油],深蓝保,20000,40000,经验1-3年,大专,科技金融 / 不需要融资 / 500-2000人,500-2000,人寿险/科技金融/专业服务｜咨询/教育险/财产险,晋升空间大 薪资高 福利好,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/5C/1C/Cgq2xl4G97WAEJs8AABFy3W_BoE846.png,深圳
微信小程序,资深文案策划（模拟经营类游戏）[南山区],心泉高维智慧,15000,25000,经验5-10年,大专,"新媒体,文化传媒 / 不需要融资 / 15-50人",15-50,新媒体/文化传媒,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/b916f85431c94df79c3fd37db337b497.png,深圳
微信小程序,中级前端开发工程师（双休）[南山区],东博信息技术,15000,20000,经验5-10年,本科,"软件服务｜咨询,科技金融,金融业 / 未融资 / 15-50人",15-50,Vue/JavaScript/科技金融/小程序开发/移动客户端开发,微信公众号、小程序开发,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/70/0D/CioPOWIF0DmAMNZMAAAesckZp2k091.jpg,深圳
微信小程序,前端开发工程师[龙华新区],全球泊,8000,12000,经验1-3年,本科,移动互联网 / 未融资 / 15-50人,15-50,Html5/Web前端开发/小程序开发/物联网,互联网停车领域领军者，发展前景广阔。,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/8A/3E/CgoB5l13c9iAYctMAAA4jYOHP4w874.jpg,深圳
微信小程序,视觉设计师[南山区],京东,20000,40000,经验3-5年,本科,电商平台 / 上市公司 / 2000人以上,2000,电商,晋升透明、16薪,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/83/C4/CgpFT1rC6ICAJCCDAABsJsIXec0975.png,深圳
微信小程序,网络推广专员[翠竹],千集技术,12000,15000,经验3-5年,本科,"工具类产品,内容资讯,人工智能服务 / 不需要融资 / 少于15人",15,人工智能服务,AI工具，接受在职人员兼职,https://www.lgstatic.com/thumbnail_120x120/10/a60617a500014a2186d8ec9674409341.jpg,深圳
微信小程序,电商产品经理[大冲],深圳市慧择软件集团有限公司,30000,50000,经验5-10年,本科,IT技术服务｜咨询 / 不需要融资 / 500-2000人,500-2000,商业｜交易产品/生活服务/中后台产品/TO C/TO B,双休 不卷 稳定,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/39/54/CgoB5lzqP-eAJKWUAABMqpOJ-ws818.png,深圳
微信小程序,售前客服[科技园],微购科技,8000,16000,经验1年以下,不限,"移动互联网,电商 / 不需要融资 / 50-150人",50-150,软件服务｜咨询/工具类产品,亿级用户，百万日活,https://www.lgstatic.com/thumbnail_120x120/i/image3/M00/20/2C/Cgq2xlqSffeAQWfoAACDtezovIY142.png,深圳
微信小程序,web前端开发工程师[沙井],三仙宝,6000,9000,经验1-3年,大专,IT技术服务｜咨询 / 未融资 / 少于15人,15,Html5/Vue/uniapp/小程序开发/IT技术服务｜咨询,公司氛围好、有发展前景,https://www.lgstatic.com/thumbnail_120x120/10/3ae3aa50aa0a492ea20fd3c2e5cbb420.png,深圳
微信小程序,java开发工程师[西丽],泓齐网科,7000,14000,经验1-3年,本科,科技金融 / 未融资 / 15-50人,15-50,JavaScript/科技金融/MyBatis/Spring/软件开发,"学习新技术,公司福利好,上升快,发展前景好",https://www.lgstatic.com/thumbnail_120x120/i/image/M00/93/92/CgpEMlsLgISACQF7AABNANX01Rg914.png,深圳
微信小程序,知识产权顾问（双休 无责底薪 自带资源）[福田区],深圳顶峰知识产权代理有限公司,7000,12000,经验不限,大专,企业服务 / 上市公司 / 2000人以上,2000,企业服务,自带资源 双休 无责底薪,https://www.lgstatic.com/thumbnail_120x120/i/image2/M00/48/E2/CgoB5lrhPAiAfCuvAAALgNVpSho684.jpg,深圳
微信小程序,python开发工程师[福田区],奥创高新,12000,15000,经验3-5年,大专,"旅游,汽车丨出行 / 不需要融资 / 少于15人",15,生活服务/旅游｜出行,初创公司，前景广阔,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/A1/89/CgoB5l25BMeAMx9XAAA-3ORvuEk776.png,深圳
微信小程序,商务助理（可实习）[宝安区],艺界都市网络有限公司,4000,8000,经验不限,大专,"游戏,专业服务｜咨询 / 未融资 / 15-50人",15-50,电话销售/软件服务｜咨询/市场拓展/商务拓展/工具类产品,"提成丰厚,赚钱多多,赚钱多多,赚钱多多",https://www.lgstatic.com/thumbnail_120x120/i/image/M00/3D/45/CgqKkVdx6b-AQkQAAAAkFb6YkcU681.png,深圳
微信小程序,创业技术合伙人[科技园],洗顺顺环保,2000,3000,经验5-10年,大专,IT技术服务｜咨询 / 未融资 / 少于15人,15,软件服务｜咨询/消费生活,股权收益,https://www.lgstatic.com/thumbnail_120x120/10/c985565f06044cfe94bb370d75968ac6.png,深圳
微信小程序,城市经理[车公庙],厚海智付,8000,16000,经验1-3年,不限,"服务业,消费生活,工具类产品 / 未融资 / 15-50人",15-50,移动支付/金融业,五险一金、综合收入8k-5w,https://www.lgstatic.com/thumbnail_120x120/10/a317ba953be84e77940c006b6937d743.png,深圳
.NET,.net开发工程师[科技园],金蝶,20000,40000,经验3-5年,本科,软件服务｜咨询 / 上市公司 / 2000人以上,2000,软件服务｜咨询/C++/制造业/计算机相关专业,上市公司,https://www.lgstatic.com/thumbnail_120x120/i/image2/M00/48/95/CgotOVrf4a6AeNuJAABB14uGkI4724.jpg,深圳
.NET,.NET开发工程师[南山区],Hua.com 花礼网,15000,20000,经验3-5年,本科,电商平台 / 不需要融资 / 50-150人,50-150,电商平台,公司业务成熟，发展前景好，不累心,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/B0/0F/CgoB5lv7kgGAZ7EDAAAhp2Mcd8Y418.png,深圳
.NET,软件工程师（ASP.NET Core 短期长期都可）[宝安区],九纵智能,10000,20000,经验1-3年,本科,无,[0],,"五险一金,弹性工作,项目奖金",https://www.lgstatic.com/thumbnail_120x120/10/147d2c61a8ee4b71beec3517f8865995.png,深圳
.NET,.NET软件开发工程师[宝安区],远荣智能,12000,16000,经验3-5年,本科,其他 / 不需要融资 / 150-500人,150-500,,"包食,生日会,五险一金",https://www.lgstatic.com/thumbnail_120x120/10/b88dab5bf8084b80b8cf9679c80fa0c5.png,深圳
.NET,.NET开发工程师(MES)[光明区],电连技术股份有限公司,14000,22000,经验1-3年,本科,无,[0],,"包住,五险一金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/579133fc80cd47dc8d9afc18f1146273.png,深圳
.NET,.NET[龙华区],福达尔软件技术（深圳）有限公司,10000,12000,经验1-3年,大专,其他 / 不需要融资 / 15-50人,15-50,,"五险一金,定期体检,周末双休",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,深圳
.NET,.net[东门],金诚智研,10000,15000,经验5-10年,本科,"软件服务｜咨询,IT技术服务｜咨询,金融业 / 不需要融资 / 15-50人",15-50,软件服务｜咨询/IT技术服务｜咨询,带薪年假、餐补、五险一金,https://www.lgstatic.com/thumbnail_120x120/10/185c901273b643cb985aa7f064e3d449.png,深圳
.NET,.NET[福田区],锐诺互动,6000,10000,经验1-3年,大专,"移动互联网,企业服务 / 未融资 / 15-50人",15-50,软件服务｜咨询/IT技术服务｜咨询/ASP,别矫情，赶紧来。,https://www.lgstatic.com/thumbnail_120x120/image2/M00/01/BD/CgqLKVXlTsSAH3TtAADmyWhBuM0793.png,深圳
.NET,.net开发工程师（财务方向）[宝安区],七曜智造,10000,15000,经验3-5年,大专,制造业 / 不需要融资 / 150-500人,150-500,制造业,"五险一金,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/6ff47a20dc624780b63292fdc265e652.png,深圳
.NET,.net开发工程师[南山区],深圳光点软件科技有限公司,15000,18000,经验5-10年,本科,无,[0],,"五险一金,周末双休,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/3cf8bd0d6c114ff1ac2db84c9f5fddc3.png,深圳
.NET,.NET开发工程师[龙岗区],领益智造,14000,22000,经验3-5年,本科,网络通信 / 不需要融资 / 2000人以上,2000,网络通信,团队建设,https://www.lgstatic.com/thumbnail_120x120/10/8b226d77cdf0485dbb519dd10cc5a74f.png,深圳
.NET,高级软件工程师(.NET/WPF)[宝安区],INON研工,11000,18000,经验5-10年,本科,无,[0],,"五险一金,年终奖,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,深圳
.NET,高级.NET工程师[坪山区],比亚迪,14000,19000,经验5-10年,本科,制造业 / 不需要融资 / 2000人以上,2000,制造业,"包住,五险一金",https://www.lgstatic.com/thumbnail_120x120/10/0b5b844fc1db4bdfa5c8cb37a00fb9ea.png,深圳
.NET,.NET架构师[宝安区],七曜智造,23000,30000,经验5-10年,大专,制造业 / 不需要融资 / 150-500人,150-500,制造业,"五险一金,公司旅游,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/6ff47a20dc624780b63292fdc265e652.png,深圳
